refund_id,payment_id,order_id,processor_transaction_id,processor_refund_id,refund_amount,currency,reason,status,initiated_at,completed_at
REF_005083,PAY_005083,ORD_005083,PROC_005083,PRREF_005083,158.25,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-13 12:49:06,2026-03-13 12:54:06
REF_005084,PAY_005084,ORD_005084,PROC_005084,PRREF_005084,148.72,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-01-23 03:32:23,2026-01-23 03:37:23
REF_005091,PAY_005091,ORD_005091,PROC_005091,PRREF_005091,383.49,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-26 16:12:46,2026-01-26 16:17:46
REF_005095,PAY_005095,ORD_005095,PROC_005095,PRREF_005095,563.95,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-14 02:21:13,2026-02-14 02:26:13
REF_005104,PAY_005104,ORD_005104,PROC_005104,PRREF_005104,335.99,USD,PARTIAL_RETURN,COMPLETED,2026-03-05 03:16:33,2026-03-05 03:21:33
REF_005146,PAY_005146,ORD_005146,PROC_005146,PRREF_005146,2641.00,EUR,FRAUD_SUSPECTED,COMPLETED,2026-02-10 10:13:34,2026-02-10 10:18:34
REF_005159,PAY_005159,ORD_005159,PROC_005159,PRREF_005159,308.99,CAD,PARTIAL_RETURN,COMPLETED,2026-01-09 16:24:54,2026-01-09 16:29:54
REF_005165,PAY_005165,ORD_005165,PROC_005165,PRREF_005165,51.75,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-24 09:09:05,2026-01-24 09:14:05
REF_005175,PAY_005175,ORD_005175,PROC_005175,PRREF_005175,47.99,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-23 05:19:13,2026-03-23 05:24:13
REF_005180,PAY_005180,ORD_005180,PROC_005180,PRREF_005180,2175.00,USD,ITEM_UNAVAILABLE,COMPLETED,2026-02-26 11:40:38,2026-02-26 11:45:38
REF_005183,PAY_005183,ORD_005183,PROC_005183,PRREF_005183,23.12,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-27 03:11:47,2026-01-27 03:16:47
REF_005184,PAY_005184,ORD_005184,PROC_005184,PRREF_005184,650.00,CAD,FRAUD_SUSPECTED,COMPLETED,2026-02-15 15:06:36,2026-02-15 15:11:36
REF_005192,PAY_005192,ORD_005192,PROC_005192,PRREF_005192,1249.50,INR,PARTIAL_RETURN,COMPLETED,2026-02-05 00:49:25,2026-02-05 00:54:25
REF_005222,PAY_005222,ORD_005222,PROC_005222,PRREF_005222,13.12,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-20 18:08:43,2026-03-20 18:13:43
REF_005270,PAY_005270,ORD_005270,PROC_005270,PRREF_005270,377.95,EUR,FRAUD_SUSPECTED,COMPLETED,2026-01-23 08:29:39,2026-01-23 08:34:39
REF_005307,PAY_005307,ORD_005307,PROC_005307,PRREF_005307,16.80,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-10 14:54:06,2026-01-10 14:59:06
REF_005323,PAY_005323,ORD_005323,PROC_005323,PRREF_005323,55.48,USD,PARTIAL_RETURN,COMPLETED,2026-02-26 13:49:31,2026-02-26 13:54:31
REF_005337,PAY_005337,ORD_005337,PROC_005337,PRREF_005337,452.62,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-05 13:21:58,2026-01-05 13:26:58
REF_005338,PAY_005338,ORD_005338,PROC_005338,PRREF_005338,1571.62,USD,PARTIAL_RETURN,COMPLETED,2026-01-21 02:37:58,2026-01-21 02:42:58
REF_005341,PAY_005341,ORD_005341,PROC_005341,PRREF_005341,275.48,USD,ITEM_UNAVAILABLE,COMPLETED,2026-02-10 14:28:48,2026-02-10 14:33:48
REF_005343,PAY_005343,ORD_005343,PROC_005343,PRREF_005343,30.94,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-01 13:50:22,2026-03-01 13:55:22
REF_005350,PAY_005350,ORD_005350,PROC_005350,PRREF_005350,112.80,CAD,ORDER_CANCELLED,COMPLETED,2026-03-13 18:54:34,2026-03-13 18:59:34
REF_005374,PAY_005374,ORD_005374,PROC_005374,PRREF_005374,47.49,GBP,FULL_RETURN,COMPLETED,2026-03-23 14:10:01,2026-03-23 14:15:01
REF_005404,PAY_005404,ORD_005404,PROC_005404,PRREF_005404,1874.25,INR,ITEM_UNAVAILABLE,COMPLETED,2026-03-05 04:38:19,2026-03-05 04:43:19
REF_005438,PAY_005438,ORD_005438,PROC_005438,PRREF_005438,11.17,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-25 14:26:28,2026-01-25 14:31:28
REF_005439,PAY_005439,ORD_005439,PROC_005439,PRREF_005439,499.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-03-13 13:42:58,2026-03-13 13:47:58
REF_005467,PAY_005467,ORD_005467,PROC_005467,PRREF_005467,599.25,INR,ITEM_UNAVAILABLE,COMPLETED,2026-02-21 12:26:13,2026-02-21 12:31:13
REF_005502,PAY_005502,ORD_005502,PROC_005502,PRREF_005502,3.40,USD,PARTIAL_RETURN,COMPLETED,2026-03-31 10:13:12,2026-03-31 10:18:12
REF_005511,PAY_005511,ORD_005511,PROC_005511,PRREF_005511,275.06,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-05 00:26:30,2026-02-05 00:31:30
REF_005543,PAY_005543,ORD_005543,PROC_005543,PRREF_005543,1356.49,USD,FULL_RETURN,COMPLETED,2026-02-14 20:45:23,2026-02-14 20:50:23
REF_005569,PAY_005569,ORD_005569,PROC_005569,PRREF_005569,2499.00,INR,ORDER_CANCELLED,COMPLETED,2026-02-07 20:15:59,2026-02-07 20:20:59
REF_005577,PAY_005577,ORD_005577,PROC_005577,PRREF_005577,79.75,GBP,ORDER_CANCELLED,COMPLETED,2026-03-28 20:28:38,2026-03-28 20:33:38
REF_005595,PAY_005595,ORD_005595,PROC_005595,PRREF_005595,136.28,USD,PARTIAL_RETURN,COMPLETED,2026-01-13 07:08:38,2026-01-13 07:13:38
REF_005613,PAY_005613,ORD_005613,PROC_005613,PRREF_005613,121.60,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-20 06:35:15,2026-03-20 06:40:15
REF_005697,PAY_005697,ORD_005697,PROC_005697,PRREF_005697,499.00,INR,FULL_RETURN,COMPLETED,2026-04-01 01:26:08,2026-04-01 01:31:08
REF_005702,PAY_005702,ORD_005702,PROC_005702,PRREF_005702,499.80,INR,PARTIAL_RETURN,COMPLETED,2026-03-13 05:37:35,2026-03-13 05:42:35
REF_005716,PAY_005716,ORD_005716,PROC_005716,PRREF_005716,282.00,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-03 20:21:05,2026-03-03 20:26:05
REF_005726,PAY_005726,ORD_005726,PROC_005726,PRREF_005726,81.12,EUR,PARTIAL_RETURN,COMPLETED,2026-02-22 20:43:46,2026-02-22 20:48:46
REF_005736,PAY_005736,ORD_005736,PROC_005736,PRREF_005736,32.21,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-16 07:24:34,2026-01-16 07:29:34
REF_005766,PAY_005766,ORD_005766,PROC_005766,PRREF_005766,63.95,EUR,ORDER_CANCELLED,COMPLETED,2026-01-21 20:54:19,2026-01-21 20:59:19
REF_005772,PAY_005772,ORD_005772,PROC_005772,PRREF_005772,3.40,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-25 09:09:42,2026-01-25 09:14:42
REF_005815,PAY_005815,ORD_005815,PROC_005815,PRREF_005815,11.24,CAD,ITEM_UNAVAILABLE,COMPLETED,2026-01-03 15:28:48,2026-01-03 15:33:48
REF_005819,PAY_005819,ORD_005819,PROC_005819,PRREF_005819,62.49,USD,ORDER_CANCELLED,COMPLETED,2026-04-04 01:53:58,2026-04-04 01:58:58
REF_005847,PAY_005847,ORD_005847,PROC_005847,PRREF_005847,3749.25,INR,ITEM_UNAVAILABLE,COMPLETED,2026-01-21 15:37:39,2026-01-21 15:42:39
REF_005862,PAY_005862,ORD_005862,PROC_005862,PRREF_005862,68.50,EUR,FULL_RETURN,COMPLETED,2026-03-17 18:20:25,2026-03-17 18:25:25
REF_005890,PAY_005890,ORD_005890,PROC_005890,PRREF_005890,1446.00,GBP,PARTIAL_RETURN,COMPLETED,2026-03-28 14:58:03,2026-03-28 15:03:03
REF_005903,PAY_005903,ORD_005903,PROC_005903,PRREF_005903,126.30,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-11 16:08:49,2026-03-11 16:13:49
REF_005910,PAY_005910,ORD_005910,PROC_005910,PRREF_005910,599.70,INR,PARTIAL_RETURN,COMPLETED,2026-03-20 06:02:13,2026-03-20 06:07:13
REF_005912,PAY_005912,ORD_005912,PROC_005912,PRREF_005912,1872.74,CAD,PARTIAL_RETURN,COMPLETED,2026-03-24 13:43:56,2026-03-24 13:48:56
REF_005946,PAY_005946,ORD_005946,PROC_005946,PRREF_005946,334.25,USD,FULL_RETURN,COMPLETED,2026-02-07 04:13:40,2026-02-07 04:18:40
REF_005951,PAY_005951,ORD_005951,PROC_005951,PRREF_005951,51.75,USD,FULL_RETURN,COMPLETED,2026-02-11 17:25:42,2026-02-11 17:30:42
REF_005956,PAY_005956,ORD_005956,PROC_005956,PRREF_005956,99.75,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-02 23:24:57,2026-03-02 23:29:57
REF_005964,PAY_005964,ORD_005964,PROC_005964,PRREF_005964,239.70,INR,PARTIAL_RETURN,COMPLETED,2026-01-19 22:44:40,2026-01-19 22:49:40
REF_006004,PAY_006004,ORD_006004,PROC_006004,PRREF_006004,37.62,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-03-14 19:50:59,2026-03-14 19:55:59
REF_006017,PAY_006017,ORD_006017,PROC_006017,PRREF_006017,10.20,USD,PARTIAL_RETURN,COMPLETED,2026-02-16 19:05:48,2026-02-16 19:10:48
REF_006041,PAY_006041,ORD_006041,PROC_006041,PRREF_006041,7499.25,INR,PARTIAL_RETURN,COMPLETED,2026-03-06 03:48:13,2026-03-06 03:53:13
REF_006047,PAY_006047,ORD_006047,PROC_006047,PRREF_006047,60.75,CAD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-14 20:27:55,2026-01-14 20:32:55
REF_006067,PAY_006067,ORD_006067,PROC_006067,PRREF_006067,18.38,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-02-25 12:50:11,2026-02-25 12:55:11
REF_006110,PAY_006110,ORD_006110,PROC_006110,PRREF_006110,64.90,GBP,ITEM_UNAVAILABLE,COMPLETED,2026-01-10 20:36:59,2026-01-10 20:41:59
REF_006127,PAY_006127,ORD_006127,PROC_006127,PRREF_006127,2377.80,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-30 05:00:03,2026-03-30 05:05:03
REF_006133,PAY_006133,ORD_006133,PROC_006133,PRREF_006133,4999.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-03-05 05:11:54,2026-03-05 05:16:54
REF_006136,PAY_006136,ORD_006136,PROC_006136,PRREF_006136,39.00,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-19 20:49:06,2026-03-19 20:54:06
REF_006137,PAY_006137,ORD_006137,PROC_006137,PRREF_006137,8.45,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-13 12:15:20,2026-03-13 12:20:20
REF_006143,PAY_006143,ORD_006143,PROC_006143,PRREF_006143,3.79,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-20 16:58:43,2026-02-20 17:03:43
REF_006177,PAY_006177,ORD_006177,PROC_006177,PRREF_006177,382.12,USD,PARTIAL_RETURN,COMPLETED,2026-03-09 21:33:19,2026-03-09 21:38:19
REF_006192,PAY_006192,ORD_006192,PROC_006192,PRREF_006192,224.25,INR,PARTIAL_RETURN,COMPLETED,2026-03-26 06:20:48,2026-03-26 06:25:48
REF_006212,PAY_006212,ORD_006212,PROC_006212,PRREF_006212,268.87,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-18 03:35:54,2026-03-18 03:40:54
REF_006233,PAY_006233,ORD_006233,PROC_006233,PRREF_006233,67.25,GBP,FULL_RETURN,COMPLETED,2026-03-30 01:33:36,2026-03-30 01:38:36
REF_006269,PAY_006269,ORD_006269,PROC_006269,PRREF_006269,1499.25,INR,PARTIAL_RETURN,COMPLETED,2026-01-24 20:12:46,2026-01-24 20:17:46
REF_006284,PAY_006284,ORD_006284,PROC_006284,PRREF_006284,24.29,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-05 18:00:59,2026-03-05 18:05:59
REF_006286,PAY_006286,ORD_006286,PROC_006286,PRREF_006286,11.10,USD,PARTIAL_RETURN,COMPLETED,2026-02-07 02:15:56,2026-02-07 02:20:56
REF_006290,PAY_006290,ORD_006290,PROC_006290,PRREF_006290,2527.99,GBP,FRAUD_SUSPECTED,COMPLETED,2026-02-25 10:47:54,2026-02-25 10:52:54
REF_006300,PAY_006300,ORD_006300,PROC_006300,PRREF_006300,118.75,USD,FULL_RETURN,COMPLETED,2026-01-21 16:43:53,2026-01-21 16:48:53
REF_006302,PAY_006302,ORD_006302,PROC_006302,PRREF_006302,72.25,USD,FULL_RETURN,COMPLETED,2026-02-20 23:17:38,2026-02-20 23:22:38
REF_006305,PAY_006305,ORD_006305,PROC_006305,PRREF_006305,862.99,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-06 04:26:58,2026-01-06 04:31:58
REF_006344,PAY_006344,ORD_006344,PROC_006344,PRREF_006344,316.46,EUR,PARTIAL_RETURN,COMPLETED,2026-04-06 06:24:09,2026-04-06 06:29:09
REF_006348,PAY_006348,ORD_006348,PROC_006348,PRREF_006348,295.95,EUR,ORDER_CANCELLED,COMPLETED,2026-01-26 00:04:18,2026-01-26 00:09:18
REF_006357,PAY_006357,ORD_006357,PROC_006357,PRREF_006357,71.80,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-02 11:18:12,2026-03-02 11:23:12
REF_006358,PAY_006358,ORD_006358,PROC_006358,PRREF_006358,81.95,GBP,ORDER_CANCELLED,COMPLETED,2026-01-31 05:32:42,2026-01-31 05:37:42
REF_006378,PAY_006378,ORD_006378,PROC_006378,PRREF_006378,12.37,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-21 07:16:54,2026-01-21 07:21:54
REF_006380,PAY_006380,ORD_006380,PROC_006380,PRREF_006380,14.70,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-16 06:12:20,2026-02-16 06:17:20
REF_006398,PAY_006398,ORD_006398,PROC_006398,PRREF_006398,449.70,INR,ITEM_UNAVAILABLE,COMPLETED,2026-01-20 04:05:34,2026-01-20 04:10:34
REF_006401,PAY_006401,ORD_006401,PROC_006401,PRREF_006401,21.90,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-04-01 04:13:28,2026-04-01 04:18:28
REF_006436,PAY_006436,ORD_006436,PROC_006436,PRREF_006436,16.50,EUR,PARTIAL_RETURN,COMPLETED,2026-03-09 00:54:13,2026-03-09 00:59:13
REF_006442,PAY_006442,ORD_006442,PROC_006442,PRREF_006442,208.95,EUR,FULL_RETURN,COMPLETED,2026-01-04 00:35:21,2026-01-04 00:40:21
REF_006467,PAY_006467,ORD_006467,PROC_006467,PRREF_006467,140.70,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-09 02:18:43,2026-03-09 02:23:43
REF_006494,PAY_006494,ORD_006494,PROC_006494,PRREF_006494,70.50,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-22 00:22:46,2026-03-22 00:27:46
REF_006513,PAY_006513,ORD_006513,PROC_006513,PRREF_006513,603.50,EUR,ORDER_CANCELLED,COMPLETED,2026-02-01 15:09:46,2026-02-01 15:14:46
REF_006514,PAY_006514,ORD_006514,PROC_006514,PRREF_006514,106.65,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-09 04:39:10,2026-01-09 04:44:10
REF_006523,PAY_006523,ORD_006523,PROC_006523,PRREF_006523,56.96,USD,PARTIAL_RETURN,COMPLETED,2026-01-17 12:48:09,2026-01-17 12:53:09
REF_006538,PAY_006538,ORD_006538,PROC_006538,PRREF_006538,16.43,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-05 18:50:31,2026-01-05 18:55:31
REF_006554,PAY_006554,ORD_006554,PROC_006554,PRREF_006554,283.40,CAD,ITEM_UNAVAILABLE,COMPLETED,2026-01-14 00:23:33,2026-01-14 00:28:33
REF_006564,PAY_006564,ORD_006564,PROC_006564,PRREF_006564,9999.00,INR,FULL_RETURN,COMPLETED,2026-03-07 04:01:44,2026-03-07 04:06:44
REF_006570,PAY_006570,ORD_006570,PROC_006570,PRREF_006570,23.99,USD,FRAUD_SUSPECTED,COMPLETED,2026-02-25 17:33:14,2026-02-25 17:38:14
REF_006582,PAY_006582,ORD_006582,PROC_006582,PRREF_006582,524.40,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-19 01:22:34,2026-01-19 01:27:34
REF_006606,PAY_006606,ORD_006606,PROC_006606,PRREF_006606,30.15,EUR,PARTIAL_RETURN,COMPLETED,2026-03-13 03:34:35,2026-03-13 03:39:35
REF_006613,PAY_006613,ORD_006613,PROC_006613,PRREF_006613,238.97,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-07 05:32:50,2026-02-07 05:37:50
REF_006656,PAY_006656,ORD_006656,PROC_006656,PRREF_006656,376.88,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-21 08:54:12,2026-01-21 08:59:12
REF_006659,PAY_006659,ORD_006659,PROC_006659,PRREF_006659,27.00,EUR,ORDER_CANCELLED,COMPLETED,2026-01-31 22:39:34,2026-01-31 22:44:34
REF_006689,PAY_006689,ORD_006689,PROC_006689,PRREF_006689,452.25,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-14 05:57:21,2026-01-14 06:02:21
REF_006722,PAY_006722,ORD_006722,PROC_006722,PRREF_006722,7.05,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-21 17:30:44,2026-02-21 17:35:44
REF_006741,PAY_006741,ORD_006741,PROC_006741,PRREF_006741,249.50,INR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-15 05:45:25,2026-03-15 05:50:25
REF_006744,PAY_006744,ORD_006744,PROC_006744,PRREF_006744,384.80,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-24 23:28:38,2026-01-24 23:33:38
REF_006748,PAY_006748,ORD_006748,PROC_006748,PRREF_006748,56.62,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-28 15:47:56,2026-02-28 15:52:56
REF_006750,PAY_006750,ORD_006750,PROC_006750,PRREF_006750,20.25,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-08 10:30:11,2026-03-08 10:35:11
REF_006763,PAY_006763,ORD_006763,PROC_006763,PRREF_006763,1358.80,EUR,FRAUD_SUSPECTED,COMPLETED,2026-01-18 21:24:24,2026-01-18 21:29:24
REF_006814,PAY_006814,ORD_006814,PROC_006814,PRREF_006814,92.02,USD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-20 00:24:08,2026-02-20 00:29:08
REF_006823,PAY_006823,ORD_006823,PROC_006823,PRREF_006823,78.99,EUR,FRAUD_SUSPECTED,COMPLETED,2026-01-07 18:28:02,2026-01-07 18:33:02
REF_006831,PAY_006831,ORD_006831,PROC_006831,PRREF_006831,53.95,GBP,ORDER_CANCELLED,COMPLETED,2026-01-04 03:51:21,2026-01-04 03:56:21
REF_006851,PAY_006851,ORD_006851,PROC_006851,PRREF_006851,1695.38,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-30 13:30:11,2026-03-30 13:35:11
REF_006860,PAY_006860,ORD_006860,PROC_006860,PRREF_006860,43.27,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-13 23:50:23,2026-03-13 23:55:23
REF_006897,PAY_006897,ORD_006897,PROC_006897,PRREF_006897,3287.80,GBP,FULL_RETURN,COMPLETED,2026-02-06 02:58:23,2026-02-06 03:03:23
REF_006908,PAY_006908,ORD_006908,PROC_006908,PRREF_006908,999.00,INR,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-27 08:40:42,2026-02-27 08:45:42
REF_006918,PAY_006918,ORD_006918,PROC_006918,PRREF_006918,383.85,USD,ITEM_UNAVAILABLE,COMPLETED,2026-02-07 01:12:40,2026-02-07 01:17:40
REF_006941,PAY_006941,ORD_006941,PROC_006941,PRREF_006941,78.50,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-02-27 17:33:40,2026-02-27 17:38:40
REF_006951,PAY_006951,ORD_006951,PROC_006951,PRREF_006951,57.56,USD,PARTIAL_RETURN,COMPLETED,2026-02-19 17:52:10,2026-02-19 17:57:10
REF_006957,PAY_006957,ORD_006957,PROC_006957,PRREF_006957,480.74,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-14 22:44:04,2026-01-14 22:49:04
REF_006958,PAY_006958,ORD_006958,PROC_006958,PRREF_006958,37.24,CAD,PARTIAL_RETURN,COMPLETED,2026-03-27 11:51:45,2026-03-27 11:56:45
REF_006969,PAY_006969,ORD_006969,PROC_006969,PRREF_006969,1791.00,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-19 23:12:57,2026-01-19 23:17:57
REF_006976,PAY_006976,ORD_006976,PROC_006976,PRREF_006976,41.85,USD,ITEM_UNAVAILABLE,COMPLETED,2026-03-28 09:24:57,2026-03-28 09:29:57
REF_006979,PAY_006979,ORD_006979,PROC_006979,PRREF_006979,29.25,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-02-21 18:55:52,2026-02-21 19:00:52
REF_006984,PAY_006984,ORD_006984,PROC_006984,PRREF_006984,999.00,INR,FRAUD_SUSPECTED,COMPLETED,2026-02-12 11:30:41,2026-02-12 11:35:41
REF_006992,PAY_006992,ORD_006992,PROC_006992,PRREF_006992,909.74,USD,ITEM_UNAVAILABLE,COMPLETED,2026-02-24 21:48:57,2026-02-24 21:53:57
REF_006995,PAY_006995,ORD_006995,PROC_006995,PRREF_006995,253.70,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-02 23:09:04,2026-03-02 23:14:04
REF_006996,PAY_006996,ORD_006996,PROC_006996,PRREF_006996,65.99,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-28 20:47:00,2026-03-28 20:52:00
REF_007001,PAY_007001,ORD_007001,PROC_007001,PRREF_007001,636.99,USD,UNSATISFIED_CUSTOMER,COMPLETED,2026-01-24 20:41:24,2026-01-24 20:46:24
REF_007027,PAY_007027,ORD_007027,PROC_007027,PRREF_007027,24.25,USD,ORDER_CANCELLED,COMPLETED,2026-02-13 19:49:16,2026-02-13 19:54:16
REF_007046,PAY_007046,ORD_007046,PROC_007046,PRREF_007046,557.49,USD,FRAUD_SUSPECTED,COMPLETED,2026-03-08 07:45:42,2026-03-08 07:50:42
REF_007066,PAY_007066,ORD_007066,PROC_007066,PRREF_007066,218.88,USD,PARTIAL_RETURN,COMPLETED,2026-03-17 20:18:58,2026-03-17 20:23:58
REF_007072,PAY_007072,ORD_007072,PROC_007072,PRREF_007072,370.31,USD,ITEM_UNAVAILABLE,COMPLETED,2026-01-11 21:37:05,2026-01-11 21:42:05
REF_007075,PAY_007075,ORD_007075,PROC_007075,PRREF_007075,248.47,USD,PARTIAL_RETURN,COMPLETED,2026-04-08 02:33:40,2026-04-08 02:38:40
REF_007077,PAY_007077,ORD_007077,PROC_007077,PRREF_007077,184.49,EUR,FULL_RETURN,COMPLETED,2026-02-23 01:28:15,2026-02-23 01:33:15
REF_007093,PAY_007093,ORD_007093,PROC_007093,PRREF_007093,1874.25,INR,PARTIAL_RETURN,COMPLETED,2026-02-12 10:38:08,2026-02-12 10:43:08
REF_007100,PAY_007100,ORD_007100,PROC_007100,PRREF_007100,1812.56,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-13 16:14:03,2026-03-13 16:19:03
REF_007103,PAY_007103,ORD_007103,PROC_007103,PRREF_007103,17.88,GBP,PARTIAL_RETURN,COMPLETED,2026-03-22 07:53:44,2026-03-22 07:58:44
REF_007110,PAY_007110,ORD_007110,PROC_007110,PRREF_007110,272.62,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-09 11:17:11,2026-01-09 11:22:11
REF_007122,PAY_007122,ORD_007122,PROC_007122,PRREF_007122,256.25,EUR,FRAUD_SUSPECTED,COMPLETED,2026-02-10 15:36:22,2026-02-10 15:41:22
REF_007128,PAY_007128,ORD_007128,PROC_007128,PRREF_007128,39.50,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-07 09:58:57,2026-03-07 10:03:57
REF_007140,PAY_007140,ORD_007140,PROC_007140,PRREF_007140,605.00,EUR,FRAUD_SUSPECTED,COMPLETED,2026-02-24 19:06:59,2026-02-24 19:11:59
REF_007167,PAY_007167,ORD_007167,PROC_007167,PRREF_007167,238.75,USD,ORDER_CANCELLED,COMPLETED,2026-03-28 08:41:55,2026-03-28 08:46:55
REF_007174,PAY_007174,ORD_007174,PROC_007174,PRREF_007174,25.10,CAD,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-01-07 20:21:32,2026-01-07 20:26:32
REF_007191,PAY_007191,ORD_007191,PROC_007191,PRREF_007191,1084.75,EUR,ORDER_CANCELLED,COMPLETED,2026-02-07 19:31:16,2026-02-07 19:36:16
REF_007192,PAY_007192,ORD_007192,PROC_007192,PRREF_007192,3198.80,EUR,ORDER_CANCELLED,COMPLETED,2026-02-20 23:51:06,2026-02-20 23:56:06
REF_007196,PAY_007196,ORD_007196,PROC_007196,PRREF_007196,10.05,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-03-23 04:22:29,2026-03-23 04:27:29
REF_007198,PAY_007198,ORD_007198,PROC_007198,PRREF_007198,85.50,GBP,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-02-10 08:27:40,2026-02-10 08:32:40
REF_007210,PAY_007210,ORD_007210,PROC_007210,PRREF_007210,642.25,EUR,ORDER_CANCELLED,COMPLETED,2026-02-15 03:41:43,2026-02-15 03:46:43
REF_007237,PAY_007237,ORD_007237,PROC_007237,PRREF_007237,216.80,GBP,ORDER_CANCELLED,COMPLETED,2026-02-08 14:59:41,2026-02-08 15:04:41
REF_007257,PAY_007257,ORD_007257,PROC_007257,PRREF_007257,649.25,USD,FULL_RETURN,COMPLETED,2026-01-31 01:15:01,2026-01-31 01:20:01
REF_007278,PAY_007278,ORD_007278,PROC_007278,PRREF_007278,256.35,EUR,CUSTOMER_SERVICE_ADJUSTMENT,COMPLETED,2026-03-20 04:42:19,2026-03-20 04:47:19
REF_007287,PAY_007287,ORD_007287,PROC_007287,PRREF_007287,422.00,EUR,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-11 08:15:44,2026-03-11 08:20:44
REF_007300,PAY_007300,ORD_007300,PROC_007300,PRREF_007300,499.00,INR,ORDER_CANCELLED,COMPLETED,2026-01-05 20:54:22,2026-01-05 20:59:22
REF_007323,PAY_007323,ORD_007323,PROC_007323,PRREF_007323,523.80,GBP,UNSATISFIED_CUSTOMER,COMPLETED,2026-03-17 16:13:36,2026-03-17 16:18:36
REF_007337,PAY_007337,ORD_007337,PROC_007337,PRREF_007337,1279.12,EUR,ITEM_UNAVAILABLE,COMPLETED,2026-02-23 17:55:38,2026-02-23 18:00:38
