scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
month-end-close,ORDER,SYNTH-ORDER-004675,,SYNTH-INT-004675,SYNTH-PROC-004675,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004676,,SYNTH-INT-004676,SYNTH-PROC-004676,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004677,,SYNTH-INT-004677,SYNTH-PROC-004677,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004678,,SYNTH-INT-004678,SYNTH-PROC-004678,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004679,,SYNTH-INT-004679,SYNTH-PROC-004679,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004680,,SYNTH-INT-004680,SYNTH-PROC-004680-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,1046.89,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-004681,,SYNTH-INT-004681,SYNTH-PROC-004681,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004682,,SYNTH-INT-004682,SYNTH-PROC-004682,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004683,,SYNTH-INT-004683,SYNTH-PROC-004683,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004684,,SYNTH-INT-004684,SYNTH-PROC-004684,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004685,,SYNTH-INT-004685,SYNTH-PROC-004685,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004686,,SYNTH-INT-004686,SYNTH-PROC-004686,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004687,,SYNTH-INT-004687,SYNTH-PROC-004687,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004688,,SYNTH-INT-004688,SYNTH-PROC-004688,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004689,,SYNTH-INT-004689,SYNTH-PROC-004689,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004690,,SYNTH-INT-004690,SYNTH-PROC-004690,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004691,,SYNTH-INT-004691,SYNTH-PROC-004691,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004692,,SYNTH-INT-004692,SYNTH-PROC-004692,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004693,,SYNTH-INT-004693,SYNTH-PROC-004693,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004694,,SYNTH-INT-004694,SYNTH-PROC-004694,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004695,,SYNTH-INT-004695,SYNTH-PROC-004695,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004696,,SYNTH-INT-004696,SYNTH-PROC-004696,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004697,,SYNTH-INT-004697,SYNTH-PROC-004697,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004698,,SYNTH-INT-004698,SYNTH-PROC-004698,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004699,,SYNTH-INT-004699,SYNTH-PROC-004699,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004700,,SYNTH-INT-004700,SYNTH-PROC-004700,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004701,,SYNTH-INT-004701,SYNTH-PROC-004701,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004702,,SYNTH-INT-004702,SYNTH-PROC-004702,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004703,,SYNTH-INT-004703,SYNTH-PROC-004703,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004704,,SYNTH-INT-004704,SYNTH-PROC-004704,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004705,,SYNTH-INT-004705,SYNTH-PROC-004705,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004706,,SYNTH-INT-004706,SYNTH-PROC-004706,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004707,,SYNTH-INT-004707,SYNTH-PROC-004707,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004708,,SYNTH-INT-004708,SYNTH-PROC-004708,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004709,,SYNTH-INT-004709,SYNTH-PROC-004709,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004710,,SYNTH-INT-004710,SYNTH-PROC-004710,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004711,,SYNTH-INT-004711,SYNTH-PROC-004711,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004712,,SYNTH-INT-004712,SYNTH-PROC-004712,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004713,,SYNTH-INT-004713,SYNTH-PROC-004713,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004714,,SYNTH-INT-004714,SYNTH-PROC-004714,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004715,,SYNTH-INT-004715,SYNTH-PROC-004715,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004716,,SYNTH-INT-004716,SYNTH-PROC-004716,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004717,,SYNTH-INT-004717,SYNTH-PROC-004717,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004718,,SYNTH-INT-004718,SYNTH-PROC-004718,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004719,,SYNTH-INT-004719,SYNTH-PROC-004719,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004720,,SYNTH-INT-004720,SYNTH-PROC-004720,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004721,,SYNTH-INT-004721,SYNTH-PROC-004721-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,164.77,The refund is linked to its original payment and reverses part of the gross amount.
month-end-close,ORDER,SYNTH-ORDER-004722,,SYNTH-INT-004722,SYNTH-PROC-004722,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004723,,SYNTH-INT-004723,SYNTH-PROC-004723,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004724,,SYNTH-INT-004724,SYNTH-PROC-004724,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004725,,SYNTH-INT-004725,SYNTH-PROC-004725,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004726,,SYNTH-INT-004726,SYNTH-PROC-004726,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004727,,SYNTH-INT-004727,SYNTH-PROC-004727,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
month-end-close,ORDER,SYNTH-ORDER-004728,,SYNTH-INT-004728,SYNTH-PROC-004728,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004729,,SYNTH-INT-004729,SYNTH-PROC-004729,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004730,,SYNTH-INT-004730,SYNTH-PROC-004730,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004731,,SYNTH-INT-004731,SYNTH-PROC-004731,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004732,,SYNTH-INT-004732,SYNTH-PROC-004732,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004733,,SYNTH-INT-004733,SYNTH-PROC-004733,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004734,,SYNTH-INT-004734,SYNTH-PROC-004734,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004735,,SYNTH-INT-004735,SYNTH-PROC-004735,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004736,,SYNTH-INT-004736,SYNTH-PROC-004736,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004737,,SYNTH-INT-004737,SYNTH-PROC-004737,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004738,,SYNTH-INT-004738,SYNTH-PROC-004738,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004739,,SYNTH-INT-004739,SYNTH-PROC-004739,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004740,,SYNTH-INT-004740,SYNTH-PROC-004740,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004741,,SYNTH-INT-004741,SYNTH-PROC-004741,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004742,,SYNTH-INT-004742,SYNTH-PROC-004742,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004743,,SYNTH-INT-004743,SYNTH-PROC-004743,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004744,,SYNTH-INT-004744,SYNTH-PROC-004744,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004745,,SYNTH-INT-004745,SYNTH-PROC-004745,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004746,,SYNTH-INT-004746,SYNTH-PROC-004746,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004747,,SYNTH-INT-004747,SYNTH-PROC-004747,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004748,,SYNTH-INT-004748,SYNTH-PROC-004748,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004749,,SYNTH-INT-004749,SYNTH-PROC-004749,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004750,,SYNTH-INT-004750,SYNTH-PROC-004750,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004751,,SYNTH-INT-004751,SYNTH-PROC-004751,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004752,,SYNTH-INT-004752,SYNTH-PROC-004752,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004753,,SYNTH-INT-004753,SYNTH-PROC-004753,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004754,,SYNTH-INT-004754,SYNTH-PROC-004754,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004755,,SYNTH-INT-004755,SYNTH-PROC-004755,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004756,,SYNTH-INT-004756,SYNTH-PROC-004756,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004757,,SYNTH-INT-004757,SYNTH-PROC-004757,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004758,,SYNTH-INT-004758,SYNTH-PROC-004758,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004759,,SYNTH-INT-004759,SYNTH-PROC-004759,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004760,,SYNTH-INT-004760,SYNTH-PROC-004760,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004761,,SYNTH-INT-004761,SYNTH-PROC-004761,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004762,,SYNTH-INT-004762,SYNTH-PROC-004762,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004763,,SYNTH-INT-004763,SYNTH-PROC-004763,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004764,,SYNTH-INT-004764,SYNTH-PROC-004764,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004765,,SYNTH-INT-004765,SYNTH-PROC-004765,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004766,,SYNTH-INT-004766,SYNTH-PROC-004766,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004767,,SYNTH-INT-004767,SYNTH-PROC-004767,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004768,,SYNTH-INT-004768,SYNTH-PROC-004768,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004769,,SYNTH-INT-004769,SYNTH-PROC-004769,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004770,,SYNTH-INT-004770,SYNTH-PROC-004770,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004771,,SYNTH-INT-004771,SYNTH-PROC-004771,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004772,,SYNTH-INT-004772,SYNTH-PROC-004772,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004773,,SYNTH-INT-004773,SYNTH-PROC-004773,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004774,,SYNTH-INT-004774,SYNTH-PROC-004774,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004775,,SYNTH-INT-004775,SYNTH-PROC-004775,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004776,,SYNTH-INT-004776,SYNTH-PROC-004776,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004777,,SYNTH-INT-004777,SYNTH-PROC-004777,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004778,,SYNTH-INT-004778,SYNTH-PROC-004778,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004779,,SYNTH-INT-004779,SYNTH-PROC-004779,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004780,,SYNTH-INT-004780,SYNTH-PROC-004780,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004781,,SYNTH-INT-004781,SYNTH-PROC-004781,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004782,,SYNTH-INT-004782,SYNTH-PROC-004782,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004783,,SYNTH-INT-004783,SYNTH-PROC-004783,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004784,,SYNTH-INT-004784,SYNTH-PROC-004784,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004785,,SYNTH-INT-004785,SYNTH-PROC-004785,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004786,,SYNTH-INT-004786,SYNTH-PROC-004786,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004787,,SYNTH-INT-004787,SYNTH-PROC-004787,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004788,,SYNTH-INT-004788,SYNTH-PROC-004788,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004789,,SYNTH-INT-004789,SYNTH-PROC-004789,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004790,,SYNTH-INT-004790,SYNTH-PROC-004790,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004791,,SYNTH-INT-004791,SYNTH-PROC-004791,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004792,,SYNTH-INT-004792,SYNTH-PROC-004792,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004793,,SYNTH-INT-004793,SYNTH-PROC-004793,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004794,,SYNTH-INT-004794,SYNTH-PROC-004794,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004795,,SYNTH-INT-004795,SYNTH-PROC-004795,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004796,,SYNTH-INT-004796,SYNTH-PROC-004796,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004797,,SYNTH-INT-004797,SYNTH-PROC-004797,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004798,,SYNTH-INT-004798,SYNTH-PROC-004798,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004799,,SYNTH-INT-004799,SYNTH-PROC-004799,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004800,,SYNTH-INT-004800,SYNTH-PROC-004800,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004801,,SYNTH-INT-004801,SYNTH-PROC-004801,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004802,,SYNTH-INT-004802,SYNTH-PROC-004802,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
month-end-close,ORDER,SYNTH-ORDER-004803,,SYNTH-INT-004803,SYNTH-PROC-004803,,MATCHED,L1_EXACT_ORDER_MATCH,0.00,"Merchant order ID, currency, gross amount and configured processor fee all match."
