invoice_id,order_id,customer_id,merchant_id,amount,currency,status,issued_at,due_at
INV_003808,ORD_003808,CUST_000883,MERCH_0017,80.80,USD,PAID,2026-03-20 22:50:53,2026-04-19 22:50:53
INV_003810,ORD_003810,CUST_004584,MERCH_0094,75.75,USD,PAID,2026-02-02 01:41:50,2026-03-04 01:41:50
INV_003811,ORD_003811,CUST_000718,MERCH_0042,382.25,USD,PAID,2026-01-22 10:51:57,2026-02-21 10:51:57
INV_003812,ORD_003812,CUST_000529,MERCH_0087,1452.75,EUR,PAID,2026-03-29 02:18:44,2026-04-28 02:18:44
INV_003813,ORD_003813,CUST_001730,MERCH_0034,28.50,GBP,PAID,2026-01-24 21:32:58,2026-02-23 21:32:58
INV_003814,ORD_003814,CUST_003261,MERCH_0005,341.50,GBP,PAID,2026-03-31 21:57:05,2026-04-30 21:57:05
INV_003815,ORD_003815,CUST_003776,MERCH_0045,9999.00,INR,PAID,2026-01-12 19:56:00,2026-02-11 19:56:00
INV_003816,ORD_003816,CUST_001442,MERCH_0055,53.75,USD,PAID,2026-02-06 03:50:31,2026-03-08 03:50:31
INV_003817,ORD_003817,CUST_001778,MERCH_0026,43.25,CAD,PAID,2026-03-31 16:41:33,2026-04-30 16:41:33
INV_003818,ORD_003818,CUST_003518,MERCH_0013,43.99,USD,OVERPAID,2026-03-22 11:59:55,2026-04-21 11:59:55
INV_003819,ORD_003819,CUST_001041,MERCH_0011,299.00,INR,PAID,2026-02-18 16:04:13,2026-03-20 16:04:13
INV_003820,ORD_003820,CUST_000885,MERCH_0023,3366.95,CAD,PAID,2026-02-14 08:05:03,2026-03-16 08:05:03
INV_003821,ORD_003821,CUST_001154,MERCH_0058,70.95,USD,PAID,2026-03-25 05:20:31,2026-04-24 05:20:31
INV_003822,ORD_003822,CUST_003636,MERCH_0049,64.80,GBP,PAID,2026-02-23 21:47:45,2026-03-25 21:47:45
INV_003823,ORD_003823,CUST_002979,MERCH_0019,3999.00,INR,OVERPAID,2026-02-03 18:22:24,2026-03-05 18:22:24
INV_003824,ORD_003824,CUST_000920,MERCH_0056,299.00,INR,PAID,2026-01-29 22:35:24,2026-02-28 22:35:24
INV_003825,ORD_003825,CUST_002755,MERCH_0062,139.80,EUR,PAID,2026-01-28 15:11:24,2026-02-27 15:11:24
INV_003826,ORD_003826,CUST_002889,MERCH_0079,138.25,CAD,PAID,2026-02-08 09:32:54,2026-03-10 09:32:54
INV_003827,ORD_003827,CUST_000950,MERCH_0025,302.25,EUR,PAID,2026-01-21 16:37:23,2026-02-20 16:37:23
INV_003828,ORD_003828,CUST_004743,MERCH_0080,2560.80,EUR,OVERPAID,2026-01-11 19:29:27,2026-02-10 19:29:27
INV_003829,ORD_003829,CUST_002737,MERCH_0019,67.95,GBP,PAID,2026-03-11 12:01:16,2026-04-10 12:01:16
INV_003830,ORD_003830,CUST_000630,MERCH_0013,42.25,EUR,PAID,2026-02-15 02:50:37,2026-03-17 02:50:37
INV_003831,ORD_003831,CUST_003482,MERCH_0007,212.99,USD,PAID,2026-03-06 22:19:39,2026-04-05 22:19:39
INV_003832,ORD_003832,CUST_004701,MERCH_0078,414.50,USD,PAID,2026-03-13 06:38:16,2026-04-12 06:38:16
INV_003833,ORD_003833,CUST_002452,MERCH_0027,1499.00,INR,PAID,2026-03-30 21:08:57,2026-04-29 21:08:57
INV_003834,ORD_003834,CUST_000272,MERCH_0093,231.80,EUR,PAID,2026-02-26 14:47:03,2026-03-28 14:47:03
INV_003835,ORD_003835,CUST_002534,MERCH_0005,577.50,EUR,PAID,2026-01-03 11:49:19,2026-02-02 11:49:19
INV_003836,ORD_003836,CUST_003784,MERCH_0033,72.75,EUR,PAID,2026-02-12 03:31:58,2026-03-14 03:31:58
INV_003837,ORD_003837,CUST_000004,MERCH_0086,443.25,USD,PAID,2026-02-26 21:01:23,2026-03-28 21:01:23
INV_003838,ORD_003838,CUST_001390,MERCH_0063,2499.00,INR,PAID,2026-03-22 13:34:02,2026-04-21 13:34:02
INV_003839,ORD_003839,CUST_000513,MERCH_0092,223.50,USD,PAID,2026-02-18 18:06:41,2026-03-20 18:06:41
INV_003840,ORD_003840,CUST_000233,MERCH_0027,26.99,GBP,PAID,2026-01-01 17:38:21,2026-01-31 17:38:21
INV_003841,ORD_003841,CUST_002847,MERCH_0091,79.50,USD,PAID,2026-02-06 05:40:53,2026-03-08 05:40:53
INV_003842,ORD_003842,CUST_002826,MERCH_0064,51.99,USD,PAID,2026-02-16 22:28:19,2026-03-18 22:28:19
INV_003843,ORD_003843,CUST_002013,MERCH_0027,2348.95,GBP,PAID,2026-03-17 18:01:09,2026-04-16 18:01:09
INV_003844,ORD_003844,CUST_001638,MERCH_0072,41.50,USD,PAID,2026-03-19 05:15:14,2026-04-18 05:15:14
INV_003845,ORD_003845,CUST_002155,MERCH_0085,46.00,USD,PAID,2026-03-20 10:31:20,2026-04-19 10:31:20
INV_003846,ORD_003846,CUST_001915,MERCH_0037,2510.00,GBP,PAID,2026-03-15 05:09:15,2026-04-14 05:09:15
INV_003847,ORD_003847,CUST_003137,MERCH_0012,249.25,USD,PAID,2026-03-07 10:19:03,2026-04-06 10:19:03
INV_003848,ORD_003848,CUST_004269,MERCH_0086,15000.00,INR,PAID,2026-01-12 07:30:13,2026-02-11 07:30:13
INV_003849,ORD_003849,CUST_004438,MERCH_0031,9999.00,INR,PAID,2026-02-24 09:34:28,2026-03-26 09:34:28
INV_003850,ORD_003850,CUST_002593,MERCH_0078,23.25,EUR,PAID,2026-01-24 13:59:24,2026-02-23 13:59:24
INV_003851,ORD_003851,CUST_001515,MERCH_0089,482.75,EUR,PAID,2026-02-21 03:08:28,2026-03-23 03:08:28
INV_003852,ORD_003852,CUST_002150,MERCH_0065,75.00,EUR,PAID,2026-03-02 19:15:38,2026-04-01 19:15:38
INV_003853,ORD_003853,CUST_004975,MERCH_0002,454.00,EUR,PAID,2026-01-05 14:51:24,2026-02-04 14:51:24
INV_003854,ORD_003854,CUST_002786,MERCH_0079,76.49,USD,PAID,2026-01-24 04:34:06,2026-02-23 04:34:06
INV_003855,ORD_003855,CUST_003146,MERCH_0057,134.95,CAD,PAID,2026-02-01 08:44:44,2026-03-03 08:44:44
INV_003856,ORD_003856,CUST_004710,MERCH_0067,2134.75,GBP,PAID,2026-03-10 16:43:44,2026-04-09 16:43:44
INV_003857,ORD_003857,CUST_000602,MERCH_0004,15000.00,INR,PAID,2026-01-01 10:56:49,2026-01-31 10:56:49
INV_003858,ORD_003858,CUST_002540,MERCH_0071,49.50,EUR,PAID,2026-02-18 00:18:56,2026-03-20 00:18:56
INV_003859,ORD_003859,CUST_001104,MERCH_0087,136.80,EUR,PAID,2026-01-17 19:49:18,2026-02-16 19:49:18
INV_003860,ORD_003860,CUST_001442,MERCH_0027,299.00,INR,PAID,2026-01-01 21:46:58,2026-01-31 21:46:58
INV_003861,ORD_003861,CUST_001231,MERCH_0008,58.80,EUR,PAID,2026-03-30 13:23:29,2026-04-29 13:23:29
INV_003862,ORD_003862,CUST_003534,MERCH_0020,586.00,USD,PAID,2026-01-22 03:20:59,2026-02-21 03:20:59
INV_003863,ORD_003863,CUST_001481,MERCH_0003,520.49,EUR,PAID,2026-01-16 16:02:26,2026-02-15 16:02:26
INV_003864,ORD_003864,CUST_004007,MERCH_0022,41.50,GBP,PAID,2026-01-29 01:15:46,2026-02-28 01:15:46
INV_003866,ORD_003866,CUST_000616,MERCH_0039,41.80,USD,PAID,2026-03-15 04:43:17,2026-04-14 04:43:17
INV_003867,ORD_003867,CUST_001437,MERCH_0091,443.95,GBP,PAID,2026-02-04 04:20:48,2026-03-06 04:20:48
INV_003868,ORD_003868,CUST_002934,MERCH_0075,15000.00,INR,PAID,2026-03-29 13:24:51,2026-04-28 13:24:51
INV_003869,ORD_003869,CUST_003333,MERCH_0072,67.00,EUR,PAID,2026-03-25 22:36:17,2026-04-24 22:36:17
INV_003870,ORD_003870,CUST_001126,MERCH_0041,83.25,USD,PAID,2026-03-27 02:24:58,2026-04-26 02:24:58
INV_003871,ORD_003871,CUST_002926,MERCH_0064,387.00,GBP,PAID,2026-01-05 19:35:16,2026-02-04 19:35:16
INV_003872,ORD_003872,CUST_001504,MERCH_0065,185.00,EUR,PAID,2026-02-19 07:24:30,2026-03-21 07:24:30
INV_003873,ORD_003873,CUST_001334,MERCH_0081,37.50,GBP,PAID,2026-01-04 00:03:09,2026-02-03 00:03:09
INV_003874,ORD_003874,CUST_002308,MERCH_0075,2199.50,EUR,PAID,2026-01-27 02:08:13,2026-02-26 02:08:13
INV_003875,ORD_003875,CUST_004835,MERCH_0034,27.49,EUR,PAID,2026-03-25 02:49:44,2026-04-24 02:49:44
INV_003876,ORD_003876,CUST_004591,MERCH_0097,999.00,INR,PAID,2026-02-28 09:07:31,2026-03-30 09:07:31
INV_003877,ORD_003877,CUST_004990,MERCH_0074,436.49,EUR,PAID,2026-03-03 05:18:01,2026-04-02 05:18:01
INV_003878,ORD_003878,CUST_004507,MERCH_0018,15.99,EUR,PAID,2026-03-11 18:24:21,2026-04-10 18:24:21
INV_003879,ORD_003879,CUST_002474,MERCH_0064,23.80,USD,PAID,2026-03-15 12:55:48,2026-04-14 12:55:48
INV_003880,ORD_003880,CUST_000209,MERCH_0055,871.49,GBP,PAID,2026-02-25 02:40:09,2026-03-27 02:40:09
INV_003881,ORD_003881,CUST_000836,MERCH_0082,1753.80,GBP,PAID,2026-03-02 08:59:46,2026-04-01 08:59:46
INV_003882,ORD_003882,CUST_004259,MERCH_0100,1999.00,INR,PAID,2026-01-21 11:39:40,2026-02-20 11:39:40
INV_003883,ORD_003883,CUST_002456,MERCH_0092,607.95,USD,PAID,2026-01-17 02:57:24,2026-02-16 02:57:24
INV_003884,ORD_003884,CUST_000296,MERCH_0073,57.80,USD,PAID,2026-03-23 04:34:07,2026-04-22 04:34:07
INV_003885,ORD_003885,CUST_004967,MERCH_0016,539.75,USD,PAID,2026-01-05 23:38:46,2026-02-04 23:38:46
INV_003886,ORD_003886,CUST_003293,MERCH_0004,9999.00,INR,PAID,2026-01-10 07:45:03,2026-02-09 07:45:03
INV_003887,ORD_003887,CUST_001680,MERCH_0072,2125.99,EUR,PAID,2026-02-07 04:12:41,2026-03-09 04:12:41
INV_003888,ORD_003888,CUST_000505,MERCH_0060,2354.50,GBP,PAID,2026-03-09 14:14:49,2026-04-08 14:14:49
INV_003889,ORD_003889,CUST_000235,MERCH_0077,208.50,USD,PAID,2026-02-12 13:27:04,2026-03-14 13:27:04
INV_003890,ORD_003890,CUST_001127,MERCH_0085,64.95,EUR,PAID,2026-01-03 23:00:23,2026-02-02 23:00:23
INV_003891,ORD_003891,CUST_002142,MERCH_0077,3356.99,CAD,PAID,2026-03-27 20:09:15,2026-04-26 20:09:15
INV_003892,ORD_003892,CUST_000697,MERCH_0076,2816.80,GBP,PAID,2026-01-24 20:37:50,2026-02-23 20:37:50
INV_003893,ORD_003893,CUST_000717,MERCH_0081,3999.00,INR,PAID,2026-01-12 23:10:16,2026-02-11 23:10:16
INV_003894,ORD_003894,CUST_002179,MERCH_0013,71.95,GBP,PAID,2026-01-24 03:06:21,2026-02-23 03:06:21
INV_003895,ORD_003895,CUST_003975,MERCH_0065,80.25,EUR,PAID,2026-03-17 05:43:39,2026-04-16 05:43:39
INV_003896,ORD_003896,CUST_000562,MERCH_0066,799.00,INR,PAID,2026-01-19 23:13:01,2026-02-18 23:13:01
INV_003897,ORD_003897,CUST_002501,MERCH_0007,325.95,CAD,PAID,2026-01-28 16:44:02,2026-02-27 16:44:02
INV_003898,ORD_003898,CUST_000913,MERCH_0061,3389.95,USD,PAID,2026-03-20 06:40:51,2026-04-19 06:40:51
INV_003899,ORD_003899,CUST_002414,MERCH_0066,591.95,EUR,PAID,2026-01-17 05:27:36,2026-02-16 05:27:36
INV_003901,ORD_003901,CUST_001398,MERCH_0074,309.49,GBP,PAID,2026-02-02 13:23:02,2026-03-04 13:23:02
INV_003902,ORD_003902,CUST_001338,MERCH_0065,57.00,GBP,PAID,2026-03-16 02:49:53,2026-04-15 02:49:53
INV_003903,ORD_003903,CUST_003310,MERCH_0037,72.49,USD,PAID,2026-01-18 08:37:33,2026-02-17 08:37:33
INV_003904,ORD_003904,CUST_001122,MERCH_0066,63.95,EUR,PAID,2026-01-11 14:04:38,2026-02-10 14:04:38
INV_003905,ORD_003905,CUST_004711,MERCH_0020,2013.75,EUR,PAID,2026-01-13 17:12:24,2026-02-12 17:12:24
INV_003906,ORD_003906,CUST_002100,MERCH_0035,415.25,EUR,PAID,2026-04-01 00:24:45,2026-05-01 00:24:45
INV_003907,ORD_003907,CUST_004797,MERCH_0066,1499.00,INR,PAID,2026-02-27 22:02:55,2026-03-29 22:02:55
INV_003908,ORD_003908,CUST_002415,MERCH_0046,47.00,EUR,PAID,2026-02-15 13:20:44,2026-03-17 13:20:44
INV_003909,ORD_003909,CUST_003375,MERCH_0047,350.95,USD,PAID,2026-01-23 17:37:42,2026-02-22 17:37:42
INV_003910,ORD_003910,CUST_002500,MERCH_0034,23.80,EUR,PAID,2026-02-11 03:47:22,2026-03-13 03:47:22
INV_003911,ORD_003911,CUST_004192,MERCH_0091,55.25,CAD,PAID,2026-03-15 17:25:24,2026-04-14 17:25:24
INV_003912,ORD_003912,CUST_000674,MERCH_0031,45.95,GBP,PAID,2026-02-16 12:10:59,2026-03-18 12:10:59
INV_003913,ORD_003913,CUST_004317,MERCH_0034,576.75,EUR,PAID,2026-01-22 12:56:54,2026-02-21 12:56:54
INV_003914,ORD_003914,CUST_001242,MERCH_0033,799.00,INR,PAID,2026-01-17 03:28:07,2026-02-16 03:28:07
INV_003915,ORD_003915,CUST_000803,MERCH_0036,44.80,USD,PAID,2026-01-19 08:55:59,2026-02-18 08:55:59
INV_003916,ORD_003916,CUST_002831,MERCH_0062,863.00,EUR,PAID,2026-01-22 08:01:44,2026-02-21 08:01:44
INV_003917,ORD_003917,CUST_001719,MERCH_0059,15.50,EUR,PAID,2026-01-23 06:27:01,2026-02-22 06:27:01
INV_003918,ORD_003918,CUST_002920,MERCH_0047,1578.50,GBP,PAID,2026-03-08 13:54:27,2026-04-07 13:54:27
INV_003919,ORD_003919,CUST_000500,MERCH_0013,609.99,CAD,PAID,2026-02-24 08:35:31,2026-03-26 08:35:31
INV_003920,ORD_003920,CUST_004599,MERCH_0024,15.75,EUR,PAID,2026-01-12 23:30:53,2026-02-11 23:30:53
INV_003921,ORD_003921,CUST_002529,MERCH_0025,545.95,CAD,PAID,2026-01-20 07:17:11,2026-02-19 07:17:11
INV_003922,ORD_003922,CUST_000104,MERCH_0081,33.75,USD,PAID,2026-01-27 13:09:04,2026-02-26 13:09:04
INV_003923,ORD_003923,CUST_003765,MERCH_0095,32.25,EUR,PAID,2026-01-23 03:27:19,2026-02-22 03:27:19
INV_003924,ORD_003924,CUST_001399,MERCH_0098,4999.00,INR,PAID,2026-01-30 23:33:19,2026-03-01 23:33:19
INV_003925,ORD_003925,CUST_001369,MERCH_0011,970.25,EUR,PAID,2026-02-05 20:09:09,2026-03-07 20:09:09
INV_003926,ORD_003926,CUST_001334,MERCH_0061,19.99,USD,PAID,2026-01-28 14:15:15,2026-02-27 14:15:15
INV_003927,ORD_003927,CUST_004428,MERCH_0019,2967.49,USD,PAID,2026-01-21 17:54:33,2026-02-20 17:54:33
INV_003928,ORD_003928,CUST_003324,MERCH_0055,848.49,USD,PAID,2026-02-05 02:22:47,2026-03-07 02:22:47
INV_003929,ORD_003929,CUST_003585,MERCH_0060,210.49,USD,PAID,2026-02-08 04:14:19,2026-03-10 04:14:19
INV_003930,ORD_003930,CUST_000755,MERCH_0048,67.00,USD,PAID,2026-01-03 16:26:50,2026-02-02 16:26:50
INV_003931,ORD_003931,CUST_003890,MERCH_0100,3999.00,INR,PAID,2026-03-04 17:06:59,2026-04-03 17:06:59
INV_003932,ORD_003932,CUST_004120,MERCH_0047,1373.75,EUR,PAID,2026-01-08 13:24:17,2026-02-07 13:24:17
INV_003933,ORD_003933,CUST_001099,MERCH_0061,19.49,EUR,PAID,2026-02-02 08:25:45,2026-03-04 08:25:45
INV_003934,ORD_003934,CUST_001253,MERCH_0049,64.00,USD,PAID,2026-01-23 21:08:22,2026-02-22 21:08:22
INV_003935,ORD_003935,CUST_002871,MERCH_0023,65.50,EUR,PAID,2026-01-16 20:02:16,2026-02-15 20:02:16
INV_003936,ORD_003936,CUST_000630,MERCH_0029,60.49,EUR,PAID,2026-02-12 06:49:26,2026-03-14 06:49:26
INV_003937,ORD_003937,CUST_002909,MERCH_0029,289.50,USD,PAID,2026-03-14 22:25:20,2026-04-13 22:25:20
INV_003938,ORD_003938,CUST_001030,MERCH_0050,78.80,GBP,PAID,2026-01-17 13:13:08,2026-02-16 13:13:08
INV_003939,ORD_003939,CUST_002748,MERCH_0046,255.95,EUR,PAID,2026-01-17 10:59:01,2026-02-16 10:59:01
INV_003940,ORD_003940,CUST_003001,MERCH_0019,465.80,EUR,PAID,2026-01-29 09:02:34,2026-02-28 09:02:34
INV_003941,ORD_003941,CUST_001549,MERCH_0089,1560.80,CAD,PAID,2026-01-29 11:41:00,2026-02-28 11:41:00
INV_003942,ORD_003942,CUST_003114,MERCH_0045,2969.75,USD,PAID,2026-03-24 10:33:20,2026-04-23 10:33:20
INV_003943,ORD_003943,CUST_000766,MERCH_0001,74.95,USD,PAID,2026-02-04 00:19:51,2026-03-06 00:19:51
INV_003944,ORD_003944,CUST_004352,MERCH_0004,62.75,CAD,PAID,2026-03-20 10:13:46,2026-04-19 10:13:46
INV_003945,ORD_003945,CUST_004603,MERCH_0034,575.80,EUR,PAID,2026-02-13 20:28:30,2026-03-15 20:28:30
INV_003946,ORD_003946,CUST_002485,MERCH_0094,415.50,EUR,PAID,2026-01-21 23:42:01,2026-02-20 23:42:01
INV_003947,ORD_003947,CUST_003712,MERCH_0008,2622.25,GBP,PAID,2026-02-21 00:37:18,2026-03-23 00:37:18
INV_003948,ORD_003948,CUST_004342,MERCH_0043,2790.25,GBP,PAID,2026-01-01 20:23:32,2026-01-31 20:23:32
INV_003949,ORD_003949,CUST_004936,MERCH_0014,1499.00,INR,PAID,2026-03-29 23:32:32,2026-04-28 23:32:32
INV_003950,ORD_003950,CUST_001402,MERCH_0044,16.49,USD,PAID,2026-01-22 07:55:34,2026-02-21 07:55:34
INV_003951,ORD_003951,CUST_003160,MERCH_0083,578.49,USD,PAID,2026-01-19 19:25:29,2026-02-18 19:25:29
INV_003952,ORD_003952,CUST_003083,MERCH_0032,499.00,INR,PAID,2026-01-08 17:24:25,2026-02-07 17:24:25
INV_003953,ORD_003953,CUST_004624,MERCH_0021,499.00,INR,PAID,2026-03-23 00:51:40,2026-04-22 00:51:40
INV_003954,ORD_003954,CUST_004656,MERCH_0050,4999.00,INR,PAID,2026-03-18 02:41:01,2026-04-17 02:41:01
INV_003955,ORD_003955,CUST_000278,MERCH_0025,299.00,INR,PAID,2026-03-15 04:02:26,2026-04-14 04:02:26
INV_003956,ORD_003956,CUST_004842,MERCH_0059,320.80,GBP,PAID,2026-01-06 20:41:31,2026-02-05 20:41:31
INV_003957,ORD_003957,CUST_002827,MERCH_0058,21.80,GBP,PAID,2026-03-01 12:23:42,2026-03-31 12:23:42
INV_003958,ORD_003958,CUST_000423,MERCH_0038,80.80,EUR,PAID,2026-01-01 11:33:25,2026-01-31 11:33:25
INV_003959,ORD_003959,CUST_000072,MERCH_0070,427.00,EUR,PAID,2026-02-07 00:18:05,2026-03-09 00:18:05
INV_003960,ORD_003960,CUST_000511,MERCH_0064,34.49,USD,PAID,2026-03-22 20:18:05,2026-04-21 20:18:05
INV_003961,ORD_003961,CUST_004585,MERCH_0051,19.00,CAD,PAID,2026-03-22 18:11:55,2026-04-21 18:11:55
INV_003962,ORD_003962,CUST_001606,MERCH_0073,299.00,INR,PAID,2026-03-18 23:39:58,2026-04-17 23:39:58
INV_003963,ORD_003963,CUST_002307,MERCH_0015,69.49,USD,PAID,2026-03-01 21:28:00,2026-03-31 21:28:00
INV_003964,ORD_003964,CUST_002973,MERCH_0020,32.25,USD,PAID,2026-01-12 04:43:02,2026-02-11 04:43:02
INV_003965,ORD_003965,CUST_001195,MERCH_0058,34.80,USD,PAID,2026-01-11 20:31:04,2026-02-10 20:31:04
INV_003966,ORD_003966,CUST_000296,MERCH_0042,499.00,INR,PAID,2026-01-16 13:19:01,2026-02-15 13:19:01
INV_003967,ORD_003967,CUST_004300,MERCH_0082,3181.80,USD,PAID,2026-01-06 05:00:36,2026-02-05 05:00:36
INV_003968,ORD_003968,CUST_001134,MERCH_0033,1385.75,CAD,PAID,2026-02-10 23:58:41,2026-03-12 23:58:41
INV_003969,ORD_003969,CUST_001024,MERCH_0064,799.00,INR,PAID,2026-03-24 06:06:46,2026-04-23 06:06:46
INV_003970,ORD_003970,CUST_001068,MERCH_0079,4999.00,INR,PAID,2026-01-02 16:52:46,2026-02-01 16:52:46
INV_003971,ORD_003971,CUST_001370,MERCH_0067,591.80,CAD,PAID,2026-01-18 13:46:21,2026-02-17 13:46:21
INV_003972,ORD_003972,CUST_000257,MERCH_0030,540.25,USD,PAID,2026-03-10 01:25:06,2026-04-09 01:25:06
INV_003973,ORD_003973,CUST_001284,MERCH_0081,1928.25,EUR,PAID,2026-03-19 04:50:50,2026-04-18 04:50:50
INV_003974,ORD_003974,CUST_004037,MERCH_0092,416.95,GBP,PAID,2026-01-13 05:39:52,2026-02-12 05:39:52
INV_003975,ORD_003975,CUST_002820,MERCH_0053,72.49,USD,PAID,2026-02-15 17:32:34,2026-03-17 17:32:34
INV_003976,ORD_003976,CUST_004768,MERCH_0065,556.50,GBP,PAID,2026-01-21 21:27:35,2026-02-20 21:27:35
INV_003977,ORD_003977,CUST_002625,MERCH_0055,54.95,GBP,PAID,2026-01-26 06:16:24,2026-02-25 06:16:24
INV_003978,ORD_003978,CUST_002254,MERCH_0081,774.75,USD,PAID,2026-03-05 05:00:38,2026-04-04 05:00:38
INV_003979,ORD_003979,CUST_002674,MERCH_0054,40.95,USD,PAID,2026-03-15 18:49:08,2026-04-14 18:49:08
INV_003980,ORD_003980,CUST_002728,MERCH_0040,1999.00,INR,PAID,2026-03-12 12:45:50,2026-04-11 12:45:50
INV_003981,ORD_003981,CUST_004955,MERCH_0039,307.50,GBP,PAID,2026-03-29 20:08:02,2026-04-28 20:08:02
INV_003982,ORD_003982,CUST_003824,MERCH_0030,160.49,EUR,PAID,2026-03-04 07:46:50,2026-04-03 07:46:50
INV_003983,ORD_003983,CUST_000731,MERCH_0040,622.99,USD,PAID,2026-01-12 11:41:06,2026-02-11 11:41:06
INV_003984,ORD_003984,CUST_001994,MERCH_0046,4999.00,INR,PAID,2026-03-01 12:09:50,2026-03-31 12:09:50
INV_003985,ORD_003985,CUST_000320,MERCH_0044,72.25,USD,PAID,2026-02-26 07:42:15,2026-03-28 07:42:15
INV_003986,ORD_003986,CUST_001124,MERCH_0078,26.49,EUR,PAID,2026-01-13 01:18:26,2026-02-12 01:18:26
INV_003987,ORD_003987,CUST_000124,MERCH_0029,222.80,EUR,PAID,2026-01-04 18:37:10,2026-02-03 18:37:10
INV_003988,ORD_003988,CUST_002369,MERCH_0073,647.25,USD,PAID,2026-01-15 11:19:18,2026-02-14 11:19:18
INV_003989,ORD_003989,CUST_001352,MERCH_0026,312.80,EUR,PAID,2026-03-26 21:35:29,2026-04-25 21:35:29
INV_003990,ORD_003990,CUST_000504,MERCH_0011,2711.75,USD,PAID,2026-02-14 20:03:57,2026-03-16 20:03:57
INV_003991,ORD_003991,CUST_001524,MERCH_0035,112.50,USD,PAID,2026-02-12 05:51:21,2026-03-14 05:51:21
INV_003992,ORD_003992,CUST_004147,MERCH_0026,388.49,CAD,PAID,2026-03-13 12:48:04,2026-04-12 12:48:04
INV_003993,ORD_003993,CUST_002915,MERCH_0007,52.80,USD,PAID,2026-02-21 23:55:13,2026-03-23 23:55:13
INV_003994,ORD_003994,CUST_002501,MERCH_0084,2927.80,EUR,PAID,2026-02-02 16:59:49,2026-03-04 16:59:49
INV_003995,ORD_003995,CUST_002291,MERCH_0004,53.00,EUR,PAID,2026-01-16 00:02:13,2026-02-15 00:02:13
INV_003996,ORD_003996,CUST_003877,MERCH_0098,461.99,CAD,PAID,2026-02-13 13:27:39,2026-03-15 13:27:39
INV_003997,ORD_003997,CUST_001050,MERCH_0050,301.50,GBP,PAID,2026-03-14 13:07:12,2026-04-13 13:07:12
INV_003998,ORD_003998,CUST_002838,MERCH_0084,268.75,EUR,PAID,2026-03-13 23:44:28,2026-04-12 23:44:28
INV_004000,ORD_004000,CUST_000779,MERCH_0029,205.49,EUR,PAID,2026-03-13 23:32:24,2026-04-12 23:32:24
INV_004001,ORD_004001,CUST_001164,MERCH_0053,26.50,USD,PAID,2026-03-28 21:04:35,2026-04-27 21:04:35
INV_004002,ORD_004002,CUST_004059,MERCH_0071,23.80,GBP,PAID,2026-03-28 07:53:35,2026-04-27 07:53:35
INV_004003,ORD_004003,CUST_004207,MERCH_0090,2083.49,USD,PAID,2026-03-08 09:33:35,2026-04-07 09:33:35
INV_004004,ORD_004004,CUST_001745,MERCH_0062,40.95,GBP,PAID,2026-03-01 15:19:41,2026-03-31 15:19:41
INV_004005,ORD_004005,CUST_004911,MERCH_0083,568.25,EUR,PAID,2026-03-02 03:54:01,2026-04-01 03:54:01
INV_004006,ORD_004006,CUST_002577,MERCH_0014,129.80,EUR,PAID,2026-01-22 21:08:21,2026-02-21 21:08:21
INV_004007,ORD_004007,CUST_004857,MERCH_0079,4999.00,INR,PAID,2026-01-11 08:59:06,2026-02-10 08:59:06
INV_004008,ORD_004008,CUST_002256,MERCH_0073,45.25,USD,PAID,2026-01-29 14:37:00,2026-02-28 14:37:00
INV_004009,ORD_004009,CUST_004440,MERCH_0049,31.00,USD,PAID,2026-02-01 03:41:16,2026-03-03 03:41:16
INV_004010,ORD_004010,CUST_003350,MERCH_0032,206.75,GBP,PAID,2026-01-25 13:42:47,2026-02-24 13:42:47
INV_004011,ORD_004011,CUST_003269,MERCH_0046,327.00,CAD,PAID,2026-01-10 08:36:33,2026-02-09 08:36:33
INV_004012,ORD_004012,CUST_002369,MERCH_0066,40.95,USD,PAID,2026-03-08 12:11:42,2026-04-07 12:11:42
INV_004013,ORD_004013,CUST_000993,MERCH_0038,435.25,USD,PAID,2026-03-05 05:55:18,2026-04-04 05:55:18
INV_004014,ORD_004014,CUST_001434,MERCH_0026,1643.75,EUR,PAID,2026-03-28 07:10:59,2026-04-27 07:10:59
INV_004015,ORD_004015,CUST_002894,MERCH_0059,138.25,CAD,PAID,2026-02-15 07:30:39,2026-03-17 07:30:39
INV_004016,ORD_004016,CUST_003128,MERCH_0093,3008.00,GBP,PAID,2026-02-11 19:46:27,2026-03-13 19:46:27
INV_004017,ORD_004017,CUST_000671,MERCH_0055,41.25,GBP,PAID,2026-01-05 21:37:27,2026-02-04 21:37:27
INV_004018,ORD_004018,CUST_002128,MERCH_0014,48.95,GBP,PAID,2026-01-07 12:42:25,2026-02-06 12:42:25
INV_004019,ORD_004019,CUST_004777,MERCH_0041,23.00,EUR,PAID,2026-03-18 18:23:54,2026-04-17 18:23:54
INV_004020,ORD_004020,CUST_003175,MERCH_0014,229.49,CAD,PAID,2026-03-03 16:55:03,2026-04-02 16:55:03
INV_004021,ORD_004021,CUST_004717,MERCH_0076,9999.00,INR,OVERPAID,2026-03-20 15:21:51,2026-04-19 15:21:51
INV_004022,ORD_004022,CUST_000798,MERCH_0001,451.49,CAD,PAID,2026-03-24 14:40:49,2026-04-23 14:40:49
INV_004023,ORD_004023,CUST_003532,MERCH_0067,210.99,USD,PAID,2026-03-11 12:42:48,2026-04-10 12:42:48
